2021-02-09 13:10:55.876		CAN-FD	0	Tx	11111111  	8	02 10 03 00 00 00 00 00                 	Instrumentation | Attempt | Instrumentation request_14DA45F1
2021-02-09 13:12:58.266		CAN-FD	889	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 889 verdict: Passed

2021-02-09 13:12:58.285		CAN-FD	890	Tx	0E4       	10	C6 C0 4A B1 3A 88 07 DE 73 19 F0 5F 6A CD A1 AB 	CAN_FD_raw_frame_invalid_frame | ID890_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.285		CAN-FD	890	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.287		CAN-FD	890	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 890 verdict: Passed

2021-02-09 13:12:58.310		CAN-FD	891	Tx	0E4       	10	FB 3B F3 83 28 62 35 C7 05 2E 78 B0 0C 19 83 CB 	CAN_FD_raw_frame_invalid_frame | ID891_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.311		CAN-FD	891	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.316		CAN-FD	891	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 891 verdict: Passed

2021-02-09 13:12:58.335		CAN-FD	892	Tx	0E4       	10	64 BD 75 8A E9 06 77 08 6B 28 62 28 6E BA 98 3D 	CAN_FD_raw_frame_invalid_frame | ID892_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.335		CAN-FD	892	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.336		CAN-FD	892	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 892 verdict: Passed

2021-02-09 13:12:58.360		CAN-FD	893	Tx	0E4       	10	BD A5 6F 52 3B 78 16 D3 66 6E 48 1D 3A BE 87 9C 	CAN_FD_raw_frame_invalid_frame | ID893_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.361		CAN-FD	893	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.367		CAN-FD	893	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 893 verdict: Passed

2021-02-09 13:12:58.385		CAN-FD	894	Tx	0E4       	10	B4 5F 40 04 77 4D 10 01 F0 7B F9 72 46 23 C1 1D 	CAN_FD_raw_frame_invalid_frame | ID894_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.386		CAN-FD	894	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.387		CAN-FD	894	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 894 verdict: Passed

2021-02-09 13:12:58.410		CAN-FD	895	Tx	0E4       	10	41 85 31 40 09 7E 6F DD 1B 3A 33 8B 07 D7 D6 72 	CAN_FD_raw_frame_invalid_frame | ID895_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.410		CAN-FD	895	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.416		CAN-FD	895	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 895 verdict: Passed

2021-02-09 13:12:58.436		CAN-FD	896	Tx	0E4       	10	E6 C0 12 43 0F E6 22 94 CA 6A BA 8E 15 9C A2 3A 	CAN_FD_raw_frame_invalid_frame | ID896_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.436		CAN-FD	896	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.447		CAN-FD	896	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 896 verdict: Passed

2021-02-09 13:12:58.449		CAN-FD	897	Tx	2D9       	2	96 D9                                 	CAN_FD_raw_frame_invalid_frame | ID897_dlc_=_data | _14DA45F1
2021-02-09 13:12:58.550		CAN-FD	897	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.556		CAN-FD	897	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 897 verdict: Passed

2021-02-09 13:12:58.559		CAN-FD	898	Tx	2D9       	2	0F 0F                                 	CAN_FD_raw_frame_invalid_frame | ID898_0F_based_pattern_data | _14DA45F1
2021-02-09 13:12:58.661		CAN-FD	898	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.667		CAN-FD	898	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 898 verdict: Passed

2021-02-09 13:12:58.667		CAN-FD	899	Tx	2D9       	2	00 10                                 	CAN_FD_raw_frame_invalid_frame | ID899_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:12:58.768		CAN-FD	899	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.777		CAN-FD	899	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 899 verdict: Passed

2021-02-09 13:12:58.780		CAN-FD	900	Tx	2D9       	2	6A 07                                 	CAN_FD_raw_frame_invalid_frame | ID900_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.780		CAN-FD	900	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.787		CAN-FD	900	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 900 verdict: Passed

2021-02-09 13:12:58.805		CAN-FD	901	Tx	2D9       	2	88 09                                 	CAN_FD_raw_frame_invalid_frame | ID901_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.805		CAN-FD	901	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.807		CAN-FD	901	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 901 verdict: Passed

2021-02-09 13:12:58.829		CAN-FD	902	Tx	2D9       	2	D7 E6                                 	CAN_FD_raw_frame_invalid_frame | ID902_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.830		CAN-FD	902	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.836		CAN-FD	902	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 902 verdict: Passed

2021-02-09 13:12:58.854		CAN-FD	903	Tx	2D9       	2	75 0F                                 	CAN_FD_raw_frame_invalid_frame | ID903_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.855		CAN-FD	903	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.856		CAN-FD	903	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 903 verdict: Passed

2021-02-09 13:12:58.880		CAN-FD	904	Tx	2D9       	2	AE 99                                 	CAN_FD_raw_frame_invalid_frame | ID904_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.881		CAN-FD	904	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.887		CAN-FD	904	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 904 verdict: Passed

2021-02-09 13:12:58.905		CAN-FD	905	Tx	2D9       	2	2C 36                                 	CAN_FD_raw_frame_invalid_frame | ID905_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.905		CAN-FD	905	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.906		CAN-FD	905	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 905 verdict: Passed

2021-02-09 13:12:58.930		CAN-FD	906	Tx	2D9       	2	86 E1                                 	CAN_FD_raw_frame_invalid_frame | ID906_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.930		CAN-FD	906	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.936		CAN-FD	906	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 906 verdict: Passed

2021-02-09 13:12:58.956		CAN-FD	907	Tx	2D9       	2	67 6C                                 	CAN_FD_raw_frame_invalid_frame | ID907_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.956		CAN-FD	907	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.967		CAN-FD	907	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 907 verdict: Passed

2021-02-09 13:12:58.982		CAN-FD	908	Tx	2D9       	2	ED 3B                                 	CAN_FD_raw_frame_invalid_frame | ID908_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:58.982		CAN-FD	908	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:58.986		CAN-FD	908	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 908 verdict: Passed

2021-02-09 13:12:59.008		CAN-FD	909	Tx	2D9       	2	2A 28                                 	CAN_FD_raw_frame_invalid_frame | ID909_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.009		CAN-FD	909	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.017		CAN-FD	909	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 909 verdict: Passed

2021-02-09 13:12:59.017		CAN-FD	910	Tx	54F       	4	10 96 03 D3                           	CAN_FD_raw_frame_invalid_frame | ID910_dlc_=_data | _14DA45F1
2021-02-09 13:12:59.118		CAN-FD	910	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.126		CAN-FD	910	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 910 verdict: Passed

2021-02-09 13:12:59.127		CAN-FD	911	Tx	54F       	4	0F 0F 0F 0F                           	CAN_FD_raw_frame_invalid_frame | ID911_0F_based_pattern_data | _14DA45F1
2021-02-09 13:12:59.228		CAN-FD	911	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.236		CAN-FD	911	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 911 verdict: Passed

2021-02-09 13:12:59.237		CAN-FD	912	Tx	54F       	4	7F FE 10 10                           	CAN_FD_raw_frame_invalid_frame | ID912_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:12:59.338		CAN-FD	912	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.347		CAN-FD	912	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 912 verdict: Passed

2021-02-09 13:12:59.349		CAN-FD	913	Tx	54F       	4	5A 53 AC 7D                           	CAN_FD_raw_frame_invalid_frame | ID913_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.349		CAN-FD	913	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.357		CAN-FD	913	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 913 verdict: Passed

2021-02-09 13:12:59.374		CAN-FD	914	Tx	54F       	4	C1 BF 46 5B                           	CAN_FD_raw_frame_invalid_frame | ID914_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.375		CAN-FD	914	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.377		CAN-FD	914	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 914 verdict: Passed

2021-02-09 13:12:59.399		CAN-FD	915	Tx	54F       	4	F2 1F 68 25                           	CAN_FD_raw_frame_invalid_frame | ID915_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.399		CAN-FD	915	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.406		CAN-FD	915	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 915 verdict: Passed

2021-02-09 13:12:59.425		CAN-FD	916	Tx	54F       	4	23 73 9C B7                           	CAN_FD_raw_frame_invalid_frame | ID916_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.425		CAN-FD	916	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.436		CAN-FD	916	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 916 verdict: Passed

2021-02-09 13:12:59.451		CAN-FD	917	Tx	54F       	4	28 48 46 67                           	CAN_FD_raw_frame_invalid_frame | ID917_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.451		CAN-FD	917	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.457		CAN-FD	917	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 917 verdict: Passed

2021-02-09 13:12:59.476		CAN-FD	918	Tx	54F       	4	EF 6E CC F6                           	CAN_FD_raw_frame_invalid_frame | ID918_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.477		CAN-FD	918	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.487		CAN-FD	918	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 918 verdict: Passed

2021-02-09 13:12:59.502		CAN-FD	919	Tx	54F       	4	84 EA 6A 72                           	CAN_FD_raw_frame_invalid_frame | ID919_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.502		CAN-FD	919	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.506		CAN-FD	919	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 919 verdict: Passed

2021-02-09 13:12:59.527		CAN-FD	920	Tx	54F       	4	1E 03 4C E0                           	CAN_FD_raw_frame_invalid_frame | ID920_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.527		CAN-FD	920	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.537		CAN-FD	920	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 920 verdict: Passed

2021-02-09 13:12:59.553		CAN-FD	921	Tx	54F       	4	79 93 1F F2                           	CAN_FD_raw_frame_invalid_frame | ID921_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.553		CAN-FD	921	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.557		CAN-FD	921	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 921 verdict: Passed

2021-02-09 13:12:59.578		CAN-FD	922	Tx	54F       	4	31 EB 53 A5                           	CAN_FD_raw_frame_invalid_frame | ID922_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.579		CAN-FD	922	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.587		CAN-FD	922	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 922 verdict: Passed

2021-02-09 13:12:59.588		CAN-FD	923	Tx	241       	1	1A                                    	CAN_FD_raw_frame_invalid_frame | ID923_dlc_=_data | _14DA45F1
2021-02-09 13:12:59.689		CAN-FD	923	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.696		CAN-FD	923	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 923 verdict: Passed

2021-02-09 13:12:59.698		CAN-FD	924	Tx	241       	1	00                                    	CAN_FD_raw_frame_invalid_frame | ID924_00_based_pattern_data | _14DA45F1
2021-02-09 13:12:59.799		CAN-FD	924	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.807		CAN-FD	924	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 924 verdict: Passed

2021-02-09 13:12:59.807		CAN-FD	925	Tx	241       	1	10                                    	CAN_FD_raw_frame_invalid_frame | ID925_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:12:59.909		CAN-FD	925	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.916		CAN-FD	925	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 925 verdict: Passed

2021-02-09 13:12:59.917		CAN-FD	926	Tx	241       	1	03                                    	CAN_FD_raw_frame_invalid_frame | ID926_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.917		CAN-FD	926	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.926		CAN-FD	926	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 926 verdict: Passed

2021-02-09 13:12:59.942		CAN-FD	927	Tx	241       	1	39                                    	CAN_FD_raw_frame_invalid_frame | ID927_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.942		CAN-FD	927	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.947		CAN-FD	927	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 927 verdict: Passed

2021-02-09 13:12:59.967		CAN-FD	928	Tx	241       	1	BD                                    	CAN_FD_raw_frame_invalid_frame | ID928_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.968		CAN-FD	928	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.977		CAN-FD	928	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 928 verdict: Passed

2021-02-09 13:12:59.993		CAN-FD	929	Tx	241       	1	22                                    	CAN_FD_raw_frame_invalid_frame | ID929_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:12:59.993		CAN-FD	929	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:12:59.996		CAN-FD	929	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 929 verdict: Passed

2021-02-09 13:13:00.018		CAN-FD	930	Tx	241       	1	BD                                    	CAN_FD_raw_frame_invalid_frame | ID930_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.018		CAN-FD	930	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.028		CAN-FD	930	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 930 verdict: Passed

2021-02-09 13:13:00.044		CAN-FD	931	Tx	241       	1	E4                                    	CAN_FD_raw_frame_invalid_frame | ID931_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.045		CAN-FD	931	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.047		CAN-FD	931	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 931 verdict: Passed

2021-02-09 13:13:00.071		CAN-FD	932	Tx	241       	1	2D                                    	CAN_FD_raw_frame_invalid_frame | ID932_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.071		CAN-FD	932	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.077		CAN-FD	932	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 932 verdict: Passed

2021-02-09 13:13:00.096		CAN-FD	933	Tx	241       	1	66                                    	CAN_FD_raw_frame_invalid_frame | ID933_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.096		CAN-FD	933	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.107		CAN-FD	933	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 933 verdict: Passed

2021-02-09 13:13:00.121		CAN-FD	934	Tx	241       	1	06                                    	CAN_FD_raw_frame_invalid_frame | ID934_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.121		CAN-FD	934	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.126		CAN-FD	934	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 934 verdict: Passed

2021-02-09 13:13:00.146		CAN-FD	935	Tx	241       	1	49                                    	CAN_FD_raw_frame_invalid_frame | ID935_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.148		CAN-FD	935	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.156		CAN-FD	935	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 935 verdict: Passed

2021-02-09 13:13:00.158		CAN-FD	936	Tx	391       	7	7E FF 3A 65 9D 84 32                  	CAN_FD_raw_frame_invalid_frame | ID936_dlc_=_data | _14DA45F1
2021-02-09 13:13:00.259		CAN-FD	936	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.267		CAN-FD	936	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 936 verdict: Passed

2021-02-09 13:13:00.267		CAN-FD	937	Tx	391       	7	0E 0E 0E 0E 0E 0E 0E                  	CAN_FD_raw_frame_invalid_frame | ID937_0E_based_pattern_data | _14DA45F1
2021-02-09 13:13:00.368		CAN-FD	937	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.377		CAN-FD	937	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 937 verdict: Passed

2021-02-09 13:13:00.379		CAN-FD	938	Tx	391       	7	01 10 01 FF 10 0F 80                  	CAN_FD_raw_frame_invalid_frame | ID938_pseudo_random_pattern_data | _14DA45F1
2021-02-09 13:13:00.479		CAN-FD	938	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.486		CAN-FD	938	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 938 verdict: Passed

2021-02-09 13:13:00.490		CAN-FD	939	Tx	391       	7	32 46 BC 2D 54 C7 04                  	CAN_FD_raw_frame_invalid_frame | ID939_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.491		CAN-FD	939	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.497		CAN-FD	939	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 939 verdict: Passed

2021-02-09 13:13:00.515		CAN-FD	940	Tx	391       	7	7D 8A BC 13 E3 35 AA                  	CAN_FD_raw_frame_invalid_frame | ID940_cyclic_msg_rate_25_ms | _14DA45F1
2021-02-09 13:13:00.515		CAN-FD	940	Tx	11111111  	8	02 10 03 00 00 00 00 00               	Instrumentation | Instrumentation after | Instrumentation request_14DA45F1
2021-02-09 13:13:00.517		CAN-FD	940	Rx	99999999  	8	06 50 03 00 64 01 F4 55               	Instrumentation | Response | Instrumentation response_14DA45F1

Test case 940 verdict: Passed

